F_15_15
0.982282	0.00765674
0.972993	0.00536609
0.962804	0.0102336
0.951736	0.0131057
0.939812	0.0162876
0.927052	0.0198253
0.913486	0.0237147
0.899134	0.027825
0.886635	0.0314228
0.877676	0.0340655
0.864698	0.0367383
0.851320	0.0412143
0.837666	0.0444461
0.823134	0.0477165
0.813777	0.0494573
0.802576	0.0515366
0.791255	0.0535376
0.779843	0.0554906
0.768365	0.0573704
0.756849	0.0592005
0.745409	0.0609689
0.735302	0.0625
0.719635	0.0647546
0.699358	0.0673829
0.678095	0.0698441
0.656511	0.0720875
0.634645	0.0741118
0.612542	0.0759041
0.593635	0.0772222
0.590243	0.077459
0.567792	0.078768
0.545233	0.0798298
0.522610	0.0806498
0.499970	0.0812353
0.477352	0.0815974
0.454803	0.0817388
0.432368	0.0816668
0.410088	0.0813896
0.388010	0.080913
0.366171	0.0802453
0.344621	0.0793963
0.323398	0.0783775
0.302546	0.0771914
0.282100	0.0758451
0.262105	0.0743528
0.242601	0.0727158
0.236559	0.0721561
0.223621	0.0709509
0.208227	0.0693746
0.199159	0.0684244
0.185109	0.0667438
0.169839	0.0648219
0.154049	0.0626228
0.138253	0.0602051
0.123187	0.0576606
0.113912	0.055934
0.104981	0.0541957
0.092403	0.0515411
0.082233	0.0492153
0.0703545	0.0462072
0.059342	0.0430752
0.0492105	0.0398087
0.039984	0.0364464
0.0316795	0.0330522
0.024315	0.0296494
0.017902	0.0261301
0.0124545	0.0223675
0.007984	0.0183228
0.004496	0.0139144
0.001999	0.00913424
0.0005005	0.00434895
0	0
0.0005005	-0.00427542
0.001999	-0.00856463
0.004496	-0.0125319
0.007984	-0.0161021
0.0124545	-0.0194773
0.017902	-0.022906
0.024315	-0.0264247
0.0316795	-0.0299287
0.039984	-0.0332918
0.0492105	-0.0364831
0.059342	-0.0395329
0.0703545	-0.0424406
0.082233	-0.0451982
0.092403	-0.0472825
0.104981	-0.0496424
0.113912	-0.0512947
0.123187	-0.0529353
0.138253	-0.0550686
0.154049	-0.0570551
0.169839	-0.0588333
0.185109	-0.0603584
0.199159	-0.0616073
0.208227	-0.0622957
0.223621	-0.0634881
0.236559	-0.0643799
0.242601	-0.0647942
0.262105	-0.0659375
0.282100	-0.0669066
0.302546	-0.0676971
0.323398	-0.0683037
0.344621	-0.0687191
0.366171	-0.068921
0.388010	-0.0688924
0.410088	-0.0686039
0.432368	-0.0680358
0.454803	-0.0671656
0.477352	-0.0659793
0.499970	-0.0644769
0.522610	-0.0626514
0.545233	-0.0605098
0.567792	-0.058048
0.590243	-0.0552883
0.593635	-0.0548252
0.612542	-0.0522422
0.634645	-0.048901
0.656511	-0.0452677
0.678095	-0.0413731
0.699358	-0.0372579
0.719635	-0.0330932
0.735302	-0.0297338
0.745409	-0.0275578
0.756849	-0.0251021
0.768365	-0.0226218
0.779843	-0.0200925
0.791255	-0.0173763
0.802576	-0.0148494
0.813777	-0.0123643
0.823134	-0.0103206
0.837666	-0.00682171
0.851320	-0.00381048
0.864698	-0.00117207
0.877676	0.00103457
0.886635	0.00171183
0.899134	0.00264756
0.913486	0.00341536
0.927052	0.00366314
0.939812	0.00339355
0.951736	0.00277572
0.962804	0.00189088
0.972993	0.00083022
0.982282	-0.00034378
