F_15_11
0.982282	0.0039361
0.972993	0.00561631
0.962804	0.0075065
0.951736	0.00961317
0.939812	0.0119471
0.927052	0.0145421
0.913486	0.017395
0.899134	0.02041
0.886635	0.023049
0.877676	0.0249874
0.864698	0.026948
0.851320	0.0302312
0.837666	0.0326018
0.823134	0.0350006
0.813777	0.0362775
0.802576	0.0378028
0.791255	0.0392705
0.779843	0.0407031
0.768365	0.0420819
0.756849	0.0434243
0.745409	0.0447214
0.735302	0.0458445
0.719635	0.0474983
0.699358	0.0494262
0.678095	0.0512315
0.656511	0.0528771
0.634645	0.0543619
0.612542	0.0556766
0.593635	0.0566434
0.590243	0.0568172
0.567792	0.0577773
0.545233	0.0585561
0.522610	0.0591576
0.499970	0.0595871
0.477352	0.0598527
0.454803	0.0599565
0.432368	0.0599036
0.410088	0.0597003
0.388010	0.0593507
0.366171	0.0588609
0.344621	0.0582382
0.323398	0.0574908
0.302546	0.0566208
0.282100	0.0556333
0.262105	0.0545387
0.242601	0.053338
0.236559	0.0529274
0.223621	0.0520434
0.208227	0.0508872
0.199159	0.0501902
0.185109	0.0489574
0.169839	0.0475477
0.154049	0.0459346
0.138253	0.0441612
0.123187	0.0422947
0.113912	0.0410283
0.104981	0.0397532
0.092403	0.0378061
0.082233	0.0361
0.0703545	0.0338936
0.059342	0.0315962
0.0492105	0.0292002
0.039984	0.0267339
0.0316795	0.0242442
0.024315	0.0217482
0.017902	0.0191667
0.0124545	0.0164068
0.007984	0.01344
0.004496	0.0102064
0.001999	0.00670008
0.0005005	0.00319001
0	0
0.0005005	-0.00313607
0.001999	-0.00628226
0.004496	-0.00919229
0.007984	-0.0118111
0.0124545	-0.0142868
0.017902	-0.0168019
0.024315	-0.0193829
0.0316795	-0.0219531
0.039984	-0.0244199
0.0492105	-0.0267608
0.059342	-0.0289979
0.0703545	-0.0311307
0.082233	-0.0331535
0.092403	-0.0346823
0.104981	-0.0364133
0.113912	-0.0376253
0.123187	-0.0388287
0.138253	-0.0403936
0.154049	-0.0418506
0.169839	-0.043155
0.185109	-0.0442736
0.199159	-0.0451897
0.208227	-0.0456947
0.223621	-0.0465693
0.236559	-0.0472235
0.242601	-0.0475274
0.262105	-0.048366
0.282100	-0.0490768
0.302546	-0.0496567
0.323398	-0.0501016
0.344621	-0.0504063
0.366171	-0.0505544
0.388010	-0.0505335
0.410088	-0.0503219
0.432368	-0.0499051
0.454803	-0.0492668
0.477352	-0.0483966
0.499970	-0.0472946
0.522610	-0.0459556
0.545233	-0.0443847
0.567792	-0.0425789
0.590243	-0.0405547
0.593635	-0.0402149
0.612542	-0.0383203
0.634645	-0.0358695
0.656511	-0.0332044
0.678095	-0.0303477
0.699358	-0.0273291
0.719635	-0.0242743
0.735302	-0.0218101
0.745409	-0.020214
0.756849	-0.0184127
0.768365	-0.0165933
0.779843	-0.0147381
0.791255	-0.0127457
0.802576	-0.0108922
0.813777	-0.00906936
0.823134	-0.00757032
0.837666	-0.00500382
0.851320	-0.00279503
0.864698	-0.00085973
0.877676	0.00075888
0.886635	0.00125564
0.899134	0.00194202
0.913486	0.00250521
0.927052	0.00268696
0.939812	0.00248921
0.951736	0.00203602
0.962804	0.00138699
0.972993	0.00060898
0.982282	-0.00025216
