(1) Time [s]; (2) Range [m]; (3) alt [m]; (4) TAS [m/s]; (5) CAS [m/s]; (6) m [kg]; (7) Fuel consumed [kg]; (8) Thrust [kN]; (9) Fuelflow [kg/s]; (10) TAS [kts]; (11) Mach [-]; (12) FL [100 ft]; (13) ROC [fpm]; (14) CA [-]; (15) SAR [m/kg]; (16) bleed [kg/s]; (17) shaftPowerOfftake [kW]; (18) CO2 [kg/s]; (19) NOX [kg/s]
0; 0; 0; 0; 0; 74102.31102; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0.1870171883; 0.04660761095; 0; 0.4984313085; 0.4984313085; 74101.80752; -0.5034972363; 255.9038222; 2.692251128; 0.9688729538; 0.001464694859; 0; 0; 0.4; 0; 1.269; 82.33; 8.477995885; 0.1155738821; 
0.3740343767; 0.1864304438; 0; 0.996862617; 0.996862617; 74101.30401; -1.007006009; 255.5683846; 2.692312816; 1.937745908; 0.002929389718; 0; 0; 0.4; 0; 1.269; 82.33; 8.478190228; 0.1155806979; 
0.561051565; 0.4194684985; 0; 1.495293925; 1.495293925; 74100.80049; -1.510526326; 255.2329456; 2.692374542; 2.906618862; 0.004394084576; 0; 0; 0.4; 0; 1.269; 82.33; 8.47838464; 0.1155875132; 
0.7480687534; 0.7457217751; 0; 1.993725234; 1.993725234; 74100.29696; -2.014058194; 254.8975074; 2.692436309; 3.875491815; 0.005858779435; 0; 0; 0.4; 0; 1.269; 82.33; 8.478579233; 0.1155943319; 
0.9350859417; 1.165190274; 0; 2.492156542; 2.492156542; 74099.79341; -2.517601625; 254.56207; 2.692498133; 4.844364769; 0.007323474294; 0; 0; 0.4; 0; 1.269; 82.33; 8.478774007; 0.1156011539; 
1.12210313; 1.677873994; 0; 2.990587851; 2.990587851; 74099.28986; -3.021156621; 254.226629; 2.692559978; 5.813237723; 0.008788169153; 0; 0; 0.4; 0; 1.269; 82.33; 8.478968737; 0.1156079717; 
1.309120318; 2.283772936; 0; 3.489019159; 3.489019159; 74098.78629; -3.524723192; 253.8911911; 2.692621864; 6.782110677; 0.01025286401; 0; 0; 0.4; 0; 1.269; 82.33; 8.47916376; 0.1156147966; 
1.496137507; 2.982887101; 0; 3.987450468; 3.987450468; 74098.28271; -4.028301346; 253.5557517; 2.692683806; 7.750983631; 0.01171755887; 0; 0; 0.4; 0; 1.269; 82.33; 8.479358852; 0.1156216211; 
1.683154695; 3.775216487; 0; 4.485881776; 4.485881776; 74097.77912; -4.531891089; 253.2203109; 2.692745771; 8.719856585; 0.01318225373; 0; 0; 0.4; 0; 1.269; 82.33; 8.479554012; 0.1156284451; 
1.870171883; 4.660761095; 0; 4.984313085; 4.984313085; 74097.27552; -5.035492428; 252.884871; 2.692807775; 9.688729538; 0.01464694859; 0; 0; 0.4; 0; 1.269; 82.33; 8.479749353; 0.1156352725; 
2.057189072; 5.639520924; 0; 5.482744393; 5.482744393; 74096.77191; -5.53910537; 252.5494297; 2.692869818; 10.65760249; 0.01611164345; 0; 0; 0.4; 0; 1.269; 82.33; 8.479944762; 0.1156420995; 
2.24420626; 6.711495976; 0; 5.981175702; 5.981175702; 74096.26829; -6.042729919; 252.2139869; 2.692931883; 11.62647545; 0.01757633831; 0; 0; 0.4; 0; 1.269; 82.33; 8.480140239; 0.115648926; 
2.431223448; 7.87668625; 0; 6.47960701; 6.47960701; 74095.76465; -6.546366086; 251.8785472; 2.692994006; 12.5953484; 0.01904103316; 0; 0; 0.4; 0; 1.269; 82.33; 8.48033601; 0.1156557595; 
2.618240637; 9.135091745; 0; 6.978038319; 6.978038319; 74095.261; -7.050013879; 251.5431039; 2.693056168; 13.56422135; 0.02050572802; 0; 0; 0.4; 0; 1.269; 82.33; 8.480531736; 0.115662589; 
2.805257825; 10.48671246; 0; 7.476469627; 7.476469627; 74094.75734; -7.553673301; 251.2076614; 2.693118352; 14.53309431; 0.02197042288; 0; 0; 0.4; 0; 1.269; 82.33; 8.480727643; 0.1156694217; 
2.992275013; 11.9315484; 0; 7.974900936; 7.974900936; 74094.25367; -8.057344363; 250.8722197; 2.693180593; 15.50196726; 0.02343511774; 0; 0; 0.4; 0; 1.269; 82.33; 8.480923731; 0.1156762577; 
3.179292202; 13.46959956; 0; 8.473332244; 8.473332244; 74093.74999; -8.561027073; 250.5367766; 2.693242873; 16.47084022; 0.0248998126; 0; 0; 0.4; 0; 1.269; 82.33; 8.481119886; 0.1156830933; 
3.36630939; 15.10086595; 0; 8.971763553; 8.971763553; 74093.24629; -9.064721437; 250.2013344; 2.693305193; 17.43971317; 0.02636450746; 0; 0; 0.4; 0; 1.269; 82.33; 8.481316222; 0.1156899321; 
3.553326578; 16.82534755; 0; 9.470194861; 9.470194861; 74092.74259; -9.568427464; 249.8658908; 2.693367553; 18.40858612; 0.02782920232; 0; 0; 0.4; 0; 1.269; 82.33; 8.481512626; 0.1156967706; 
3.740343767; 18.64304438; 0; 9.96862617; 9.96862617; 74092.23887; -10.07214516; 249.530448; 2.693429952; 19.37745908; 0.02929389718; 0; 0; 0.4; 0; 1.269; 82.33; 8.48170921; 0.1157036123; 
3.927360955; 20.55395643; 0; 10.46705748; 10.46705748; 74091.73514; -10.57587453; 249.1950037; 2.69349239; 20.34633203; 0.03075859203; 0; 0; 0.4; 0; 1.269; 82.33; 8.481905863; 0.1157104537; 
4.114378143; 22.5580837; 0; 10.96548879; 10.96548879; 74091.2314; -11.07961559; 248.859558; 2.69355485; 21.31520498; 0.03222328689; 0; 0; 0.4; 0; 1.269; 82.33; 8.482102583; 0.1157172945; 
4.301395332; 24.65542619; 0; 11.46392009; 11.46392009; 74090.72765; -11.58336833; 248.5241132; 2.693617349; 22.28407794; 0.03368798175; 0; 0; 0.4; 0; 1.269; 82.33; 8.482299483; 0.1157241387; 
4.48841252; 26.8459839; 0; 11.9623514; 11.9623514; 74090.22388; -12.08713277; 248.1886693; 2.693679906; 23.25295089; 0.03515267661; 0; 0; 0.4; 0; 1.269; 82.33; 8.482496564; 0.1157309862; 
4.675429708; 29.12975684; 0; 12.46078271; 12.46078271; 74089.72011; -12.59090892; 247.8532239; 2.693742502; 24.22182385; 0.03661737147; 0; 0; 0.4; 0; 1.269; 82.33; 8.482693713; 0.1157378332; 
4.862446897; 31.506745; 0; 12.95921402; 12.95921402; 74089.21632; -13.09469678; 247.517777; 2.693805119; 25.1906968; 0.03808206633; 0; 0; 0.4; 0; 1.269; 82.33; 8.482890929; 0.1157446798; 
5.049464085; 33.97694838; 0; 13.45764533; 13.45764533; 74088.71252; -13.59849636; 247.1823311; 2.693867776; 26.15956975; 0.03954676119; 0; 0; 0.4; 0; 1.269; 82.33; 8.483088325; 0.1157515297; 
5.236481274; 36.54036698; 0; 13.95607664; 13.95607664; 74088.20871; -14.10230767; 246.8468859; 2.69393049; 27.12844271; 0.04101145605; 0; 0; 0.4; 0; 1.269; 82.33; 8.483285901; 0.1157583828; 
5.423498462; 39.19700081; 0; 14.45450795; 14.45450795; 74087.70489; -14.60613071; 246.5114394; 2.693993243; 28.09731566; 0.0424761509; 0; 0; 0.4; 0; 1.269; 82.33; 8.483483546; 0.1157652355; 
5.61051565; 41.94684985; 0; 14.95293925; 14.95293925; 74087.20105; -15.10996549; 246.1759914; 2.694056018; 29.06618862; 0.04394084576; 0; 0; 0.4; 0; 1.269; 82.33; 8.483681257; 0.1157720878; 
5.797532839; 44.78991412; 0; 15.45137056; 15.45137056; 74086.6972; -15.61381202; 245.8405443; 2.694118832; 30.03506157; 0.04540554062; 0; 0; 0.4; 0; 1.269; 82.33; 8.483879149; 0.1157789434; 
5.984550027; 47.72619361; 0; 15.94980187; 15.94980187; 74086.19335; -16.11767031; 245.505098; 2.694181704; 31.00393452; 0.04687023548; 0; 0; 0.4; 0; 1.269; 82.33; 8.48407722; 0.1157858022; 
6.171567215; 50.75568832; 0; 16.44823318; 16.44823318; 74085.68948; -16.62154036; 245.1696503; 2.694244614; 31.97280748; 0.04833493034; 0; 0; 0.4; 0; 1.269; 82.33; 8.484275359; 0.1157926605; 
6.358584404; 53.87839825; 0; 16.94666449; 16.94666449; 74085.18559; -17.12542218; 244.8342011; 2.694307546; 32.94168043; 0.0497996252; 0; 0; 0.4; 0; 1.269; 82.33; 8.484473566; 0.1157995185; 
6.545601592; 57.09432341; 0; 17.4450958; 17.4450958; 74084.68169; -17.62932572; 244.527011; 2.694423688; 33.91055338; 0.05126432006; 0; 0; 0.4; 0; 1.269; 82.33; 8.485006822; 0.1158164617; 
6.73261878; 60.40346379; 0; 17.94352711; 17.94352711; 74084.17775; -18.13326251; 244.2243007; 2.69460147; 34.87942634; 0.05272901492; 0; 0; 0.4; 0; 1.269; 82.33; 8.485593235; 0.1158350043; 
6.919635969; 63.80581939; 0; 18.44195841; 18.44195841; 74083.67378; -18.63723413; 243.921593; 2.694787713; 35.84829929; 0.05419370977; 0; 0; 0.4; 0; 1.269; 82.33; 8.486179782; 0.1158535503; 
7.106653157; 67.30139021; 0; 18.94038972; 18.94038972; 74083.16978; -19.14124059; 243.6188878; 2.694973999; 36.81717225; 0.05565840463; 0; 0; 0.4; 0; 1.269; 82.33; 8.486766464; 0.1158720997; 
7.293670345; 70.89017625; 0; 19.43882103; 19.43882103; 74082.66573; -19.6452819; 243.316183; 2.69516031; 37.7860452; 0.05712309949; 0; 0; 0.4; 0; 1.269; 82.33; 8.487353166; 0.1158906486; 
7.480687534; 74.57217751; 0; 19.93725234; 19.93725234; 74082.16166; -20.14935805; 243.013483; 2.695346663; 38.75491815; 0.05858779435; 0; 0; 0.4; 0; 1.269; 82.33; 8.487940116; 0.1159092047; 
7.667704722; 78.347394; 0; 20.43568365; 20.43568365; 74081.65755; -20.65346907; 242.7107832; 2.695533058; 39.72379111; 0.06005248921; 0; 0; 0.4; 0; 1.269; 82.33; 8.488527086; 0.1159277603; 
7.85472191; 82.21582571; 0; 20.93411496; 20.93411496; 74081.1534; -21.15761494; 242.408086; 2.695719479; 40.69266406; 0.06151718407; 0; 0; 0.4; 0; 1.269; 82.33; 8.48911419; 0.1159463193; 
8.041739099; 86.17747264; 0; 21.43254626; 21.43254626; 74080.64922; -21.66179569; 242.1053914; 2.695905941; 41.66153702; 0.06298187893; 0; 0; 0.4; 0; 1.269; 82.33; 8.489701428; 0.1159648816; 
8.228756287; 90.23233479; 0; 21.93097757; 21.93097757; 74080.145; -22.16601132; 241.802697; 2.696092429; 42.63040997; 0.06444657379; 0; 0; 0.4; 0; 1.269; 82.33; 8.490288687; 0.1159834435; 
8.415773475; 94.38041217; 0; 22.42940888; 22.42940888; 74079.64075; -22.67026183; 241.5000075; 2.696278958; 43.59928292; 0.06591126865; 0; 0; 0.4; 0; 1.269; 82.33; 8.490876193; 0.1160020124; 
8.602790664; 98.62170476; 0; 22.92784019; 22.92784019; 74079.13647; -23.17454723; 241.1973182; 2.696465531; 44.56815588; 0.0673759635; 0; 0; 0.4; 0; 1.269; 82.33; 8.491463719; 0.116020581; 
8.789807852; 102.9562126; 0; 23.4262715; 23.4262715; 74078.63215; -23.67886753; 240.8946315; 2.696652127; 45.53702883; 0.06884065836; 0; 0; 0.4; 0; 1.269; 82.33; 8.492051378; 0.1160391529; 
8.97682504; 107.3839356; 0; 23.92470281; 23.92470281; 74078.12779; -24.18322273; 240.591945; 2.696838748; 46.50590178; 0.07030535322; 0; 0; 0.4; 0; 1.269; 82.33; 8.492639059; 0.1160577244; 
9.163842229; 111.9048739; 0; 24.42313412; 24.42313412; 74077.6234; -24.68761284; 240.2892634; 2.697025412; 47.47477474; 0.07177004808; 0; 0; 0.4; 0; 1.269; 82.33; 8.493226985; 0.1160763029; 
9.350859417; 116.5190274; 0; 24.92156542; 24.92156542; 74077.11898; -25.19203786; 239.986582; 2.697212118; 48.44364769; 0.07323474294; 0; 0; 0.4; 0; 1.269; 82.33; 8.493814932; 0.116094881; 
9.537876605; 121.2263961; 0; 25.41999673; 25.41999673; 74076.61452; -25.69649781; 239.6839031; 2.697398848; 49.41252065; 0.0746994378; 0; 0; 0.4; 0; 1.269; 82.33; 8.494403012; 0.1161134624; 
9.724893794; 126.02698; 0; 25.91842804; 25.91842804; 74076.11002; -26.20099269; 239.3812268; 2.69758562; 50.3813936; 0.07616413266; 0; 0; 0.4; 0; 1.269; 82.33; 8.494991226; 0.1161320471; 
9.911910982; 130.9207791; 0; 26.41685935; 26.41685935; 74075.60549; -26.70552251; 239.0785529; 2.697772435; 51.35026655; 0.07762882752; 0; 0; 0.4; 0; 1.269; 82.33; 8.495579572; 0.1161506352; 
10.09892817; 135.9077935; 0; 26.91529066; 26.91529066; 74075.10093; -27.21008727; 238.7758816; 2.697959292; 52.31913951; 0.07909352237; 0; 0; 0.4; 0; 1.269; 82.33; 8.496168052; 0.1161692265; 
10.28594536; 140.9880231; 0; 27.41372197; 27.41372197; 74074.59633; -27.71468698; 238.4732106; 2.698146174; 53.28801246; 0.08055821723; 0; 0; 0.4; 0; 1.269; 82.33; 8.496756551; 0.1161878174; 
10.47296255; 146.1614679; 0; 27.91215327; 27.91215327; 74074.09169; -28.21932164; 238.1705421; 2.69833308; 54.25688542; 0.08202291209; 0; 0; 0.4; 0; 1.269; 82.33; 8.497345184; 0.1162064117; 
10.65997974; 151.428128; 0; 28.41058458; 28.41058458; 74073.58702; -28.72399127; 237.867876; 2.698520028; 55.22575837; 0.08348760695; 0; 0; 0.4; 0; 1.269; 82.33; 8.49793395; 0.1162250092; 
10.84699692; 156.7880032; 0; 28.90901589; 28.90901589; 74073.08232; -29.22869587; 237.5652125; 2.698707018; 56.19463132; 0.08495230181; 0; 0; 0.4; 0; 1.269; 82.33; 8.498522848; 0.11624361; 
11.03401411; 162.2410937; 0; 29.4074472; 29.4074472; 74072.57758; -29.73343545; 237.2625515; 2.69889405; 57.16350428; 0.08641699667; 0; 0; 0.4; 0; 1.269; 82.33; 8.499111879; 0.1162622141; 
11.2210313; 167.7873994; 0; 29.90587851; 29.90587851; 74072.07281; -30.23821001; 236.9598907; 2.699081107; 58.13237723; 0.08788169153; 0; 0; 0.4; 0; 1.269; 82.33; 8.49970093; 0.1162808178; 
11.40804849; 173.4269203; 0; 30.40430982; 30.40430982; 74071.568; -30.74301955; 236.6572325; 2.699268187; 59.10125018; 0.08934638639; 0; 0; 0.4; 0; 1.269; 82.33; 8.500290113; 0.1162994247; 
11.59506568; 179.1596565; 0; 30.90274113; 30.90274113; 74071.06315; -31.2478641; 236.3545767; 2.69945531; 60.07012314; 0.09081108124; 0; 0; 0.4; 0; 1.269; 82.33; 8.500879429; 0.116318035; 
11.78208287; 184.9856078; 0; 31.40117243; 31.40117243; 74070.55827; -31.75274364; 236.0519234; 2.699642475; 61.03899609; 0.0922757761; 0; 0; 0.4; 0; 1.269; 82.33; 8.501468878; 0.1163366485; 
11.96910005; 190.9047744; 0; 31.89960374; 31.89960374; 74070.05336; -32.25765819; 235.7492703; 2.699829664; 62.00786905; 0.09374047096; 0; 0; 0.4; 0; 1.269; 82.33; 8.502058346; 0.1163552616; 
12.15611724; 196.9171562; 0; 32.39803505; 32.39803505; 74069.54841; -32.76260776; 235.446622; 2.700016895; 62.976742; 0.09520516582; 0; 0; 0.4; 0; 1.269; 82.33; 8.502648059; 0.1163738816; 
12.34313443; 203.0227533; 0; 32.89646636; 32.89646636; 74069.04342; -33.26759235; 235.143974; 2.700204168; 63.94561495; 0.09666986068; 0; 0; 0.4; 0; 1.269; 82.33; 8.503237792; 0.1163925013; 
12.53015162; 209.2215655; 0; 33.39489767; 33.39489767; 74068.5384; -33.77261197; 234.8413284; 2.700391465; 64.91448791; 0.09813455554; 0; 0; 0.4; 0; 1.269; 82.33; 8.503827657; 0.1164111242; 
12.71716881; 215.513593; 0; 33.89332898; 33.89332898; 74068.03335; -34.27766662; 234.538683; 2.700578787; 65.88336086; 0.0995992504; 0; 0; 0.4; 0; 1.269; 82.33; 8.504417541; 0.1164297466; 
12.904186; 221.8988357; 0; 34.39176028; 34.39176028; 74067.52825; -34.78276521; 234.2583936; 2.700813709; 66.85223382; 0.1010639453; 0; 0; 0.4; 0; 1.269; 82.33; 8.5053072; 0.1164576045; 
13.09120318; 228.3772936; 0; 34.89019159; 34.89019159; 74067.0231; -35.28791998; 233.9865225; 2.701114129; 67.82110677; 0.1025286401; 0; 0; 0.4; 0; 1.269; 82.33; 8.506309586; 0.116488937; 
13.27822037; 234.9489668; 0; 35.3886229; 35.3886229; 74066.51788; -35.79313428; 233.7146532; 2.70143245; 68.78997972; 0.103993335; 0; 0; 0.4; 0; 1.269; 82.33; 8.507311986; 0.1165202723; 
13.46523756; 241.6138551; 0; 35.88705421; 35.88705421; 74066.01261; -36.29840812; 233.4427857; 2.701750776; 69.75885268; 0.1054580298; 0; 0; 0.4; 0; 1.269; 82.33; 8.508314399; 0.1165516101; 
13.65225475; 248.3719587; 0; 36.38548552; 36.38548552; 74065.50727; -36.80374149; 233.1709223; 2.702069123; 70.72772563; 0.1069227247; 0; 0; 0.4; 0; 1.269; 82.33; 8.509316938; 0.1165829544; 
13.83927194; 255.2232775; 0; 36.88391683; 36.88391683; 74065.00188; -37.30913439; 232.8990584; 2.702387475; 71.69659858; 0.1083874195; 0; 0; 0.4; 0; 1.269; 82.33; 8.510319377; 0.1166142976; 
14.02628913; 262.1678116; 0; 37.38234814; 37.38234814; 74064.49643; -37.81458683; 232.6271963; 2.702705812; 72.66547154; 0.1098521144; 0; 0; 0.4; 0; 1.269; 82.33; 8.511321829; 0.1166456434; 
14.21330631; 269.2055608; 0; 37.88077944; 37.88077944; 74063.99092; -38.32009881; 232.3553359; 2.703024154; 73.63434449; 0.1113168093; 0; 0; 0.4; 0; 1.269; 82.33; 8.512324294; 0.1166769919; 
14.4003235; 276.3365253; 0; 38.37921075; 38.37921075; 74063.48535; -38.82567033; 232.0834797; 2.703342518; 74.60321745; 0.1127815041; 0; 0; 0.4; 0; 1.269; 82.33; 8.513326885; 0.1167083467; 
14.58734069; 283.560705; 0; 38.87764206; 38.87764206; 74062.97971; -39.33130139; 231.8116229; 2.703660886; 75.5720904; 0.114246199; 0; 0; 0.4; 0; 1.269; 82.33; 8.514329376; 0.1167397005; 
14.77435788; 290.8780999; 0; 39.37607337; 39.37607337; 74062.47402; -39.83699198; 231.5397679; 2.70397924; 76.54096335; 0.1157108938; 0; 0; 0.4; 0; 1.269; 82.33; 8.515331879; 0.1167710569; 
14.96137507; 298.2887101; 0; 39.87450468; 39.87450468; 74061.96832; -40.3426932; 231.2138769; 2.704036061; 77.50983631; 0.1171755887; 0; 0; 0.4; 0; 1.269; 82.33; 8.514687231; 0.1167270924; 
15.14839226; 305.7925354; 0; 40.37293599; 40.37293599; 74061.46261; -40.84840502; 230.9420206; 2.70409271; 78.47870926; 0.1186402836; 0; 0; 0.4; 0; 1.269; 82.33; 8.515688657; 0.1167584045; 
15.33540944; 313.389576; 0; 40.8713673; 40.8713673; 74060.95684; -41.35417631; 230.6701662; 2.704410727; 79.44758222; 0.1201049784; 0; 0; 0.4; 0; 1.269; 82.33; 8.516690098; 0.1167897194; 
15.52242663; 321.0798318; 0; 41.3697986; 41.3697986; 74060.45101; -41.8600079; 230.399092; 2.704733161; 80.41645517; 0.1215696733; 0; 0; 0.4; 0; 1.269; 82.33; 8.517719349; 0.1168221789; 
15.70944382; 328.8633028; 0; 41.86822991; 41.86822991; 74059.94511; -42.36590341; 230.1306408; 2.705074932; 81.38532812; 0.1230343681; 0; 0; 0.4; 0; 1.269; 82.33; 8.518842573; 0.1168584937; 
15.89646101; 336.7399891; 0; 42.36666122; 42.36666122; 74059.43915; -42.8718656; 229.8621611; 2.705431516; 82.35420108; 0.124499063; 0; 0; 0.4; 0; 1.269; 82.33; 8.519965115; 0.116894776; 
16.0834782; 344.7098906; 0; 42.86509253; 42.86509253; 74058.93312; -43.37789445; 229.5936551; 2.7057879; 83.32307403; 0.1259637579; 0; 0; 0.4; 0; 1.269; 82.33; 8.521087082; 0.1169310292; 
16.27049539; 352.7730073; 0; 43.36352384; 43.36352384; 74058.42703; -43.88398991; 229.3251227; 2.706144101; 84.29194698; 0.1274284527; 0; 0; 0.4; 0; 1.269; 82.33; 8.522208467; 0.1169672531; 
16.45751257; 360.9293392; 0; 43.86195515; 43.86195515; 74057.92086; -44.39015195; 229.0565638; 2.706500116; 85.26081994; 0.1288931476; 0; 0; 0.4; 0; 1.269; 82.33; 8.523329264; 0.1170034475; 
16.64452976; 369.1788863; 0; 44.36038645; 44.36038645; 74057.41464; -44.89638054; 228.7879784; 2.706855943; 86.22969289; 0.1303578424; 0; 0; 0.4; 0; 1.269; 82.33; 8.524449467; 0.1170396123; 
16.83154695; 377.5216487; 0; 44.85881776; 44.85881776; 74056.90834; -45.40267564; 228.5193664; 2.70721158; 87.19856585; 0.1318225373; 0; 0; 0.4; 0; 1.269; 82.33; 8.525569067; 0.1170757471; 
17.01856414; 385.9576262; 0; 45.35724907; 45.35724907; 74056.40198; -45.90903721; 228.2507276; 2.707567025; 88.1674388; 0.1332872321; 0; 0; 0.4; 0; 1.269; 82.33; 8.526688058; 0.1171118517; 
17.20558133; 394.486819; 0; 45.85568038; 45.85568038; 74055.89555; -46.41546522; 227.982062; 2.707922276; 89.13631175; 0.134751927; 0; 0; 0.4; 0; 1.269; 82.33; 8.527806434; 0.117147926; 
17.39259852; 403.1092271; 0; 46.35411169; 46.35411169; 74055.38906; -46.92195963; 227.7133718; 2.708277348; 90.10518471; 0.1362166219; 0; 0; 0.4; 0; 1.269; 82.33; 8.528924303; 0.1171839734; 
17.5796157; 411.8248503; 0; 46.852543; 46.852543; 74054.8825; -47.42852042; 227.4446524; 2.708632221; 91.07405766; 0.1376813167; 0; 0; 0.4; 0; 1.269; 82.33; 8.530041427; 0.1172199863; 
17.76663289; 420.6336888; 0; 47.35097431; 47.35097431; 74054.37587; -47.93514753; 227.1759081; 2.708986894; 92.04293062; 0.1391460116; 0; 0; 0.4; 0; 1.269; 82.33; 8.531158031; 0.1172559719; 
17.95365008; 429.5357425; 0; 47.84940561; 47.84940561; 74053.86918; -48.44184094; 226.9071367; 2.709341382; 93.01180357; 0.1406107064; 0; 0; 0.4; 0; 1.269; 82.33; 8.532273992; 0.1172919263; 
18.14066727; 438.5310114; 0; 48.34783692; 48.34783692; 74053.36242; -48.9486006; 226.6383381; 2.709695665; 93.98067652; 0.1420754013; 0; 0; 0.4; 0; 1.269; 82.33; 8.533389304; 0.1173278492; 
18.32768446; 447.6194955; 0; 48.84626823; 48.84626823; 74052.85559; -49.45542649; 226.3695145; 2.710049758; 94.94954948; 0.1435400962; 0; 0; 0.4; 0; 1.269; 82.33; 8.534504074; 0.1173637441; 
18.51470165; 456.8011949; 0; 49.34469954; 49.34469954; 74052.3487; -49.96231856; 226.1006634; 2.710403661; 95.91842243; 0.145004791; 0; 0; 0.4; 0; 1.269; 82.33; 8.535618182; 0.1173996072; 
18.70171883; 466.0761095; 0; 49.84313085; 49.84313085; 74051.84174; -50.46927678; 225.8317849; 2.710757352; 96.88729538; 0.1464694859; 0; 0; 0.4; 0; 1.269; 82.33; 8.536731621; 0.1174354382; 
18.88873602; 475.4442393; 0; 50.34156216; 50.34156216; 74051.33471; -50.9763011; 225.5628811; 2.711110848; 97.85616834; 0.1479341807; 0; 0; 0.4; 0; 1.269; 82.33; 8.537844499; 0.1174712405; 
19.07575321; 484.9055843; 0; 50.83999346; 50.83999346; 74050.82762; -51.48339151; 225.2939518; 2.711464164; 98.82504129; 0.1493988756; 0; 0; 0.4; 0; 1.269; 82.33; 8.538956808; 0.1175070142; 
19.2627704; 494.4601445; 0; 51.33842477; 51.33842477; 74050.32046; -51.99055351; 225.0405618; 2.711847017; 99.79391425; 0.1508635705; 0; 0; 0.4; 0; 1.269; 82.33; 8.540255707; 0.1175484331; 
19.44978759; 504.10792; 0; 51.83685608; 51.83685608; 74049.81322; -52.49779651; 224.7979878; 2.712280096; 100.7627872; 0.1523282653; 0; 0; 0.4; 0; 1.269; 82.33; 8.54168434; 0.1175937803; 
19.63680478; 513.8489107; 0; 52.33528739; 52.33528739; 74049.30589; -53.00512434; 224.5553969; 2.712733687; 101.7316602; 0.1537929602; 0; 0; 0.4; 0; 1.269; 82.33; 8.543112422; 0.1176391076; 
19.82382196; 523.6831166; 0; 52.8337187; 52.8337187; 74048.79848; -53.51253696; 224.3127869; 2.713187084; 102.7005331; 0.155257655; 0; 0; 0.4; 0; 1.269; 82.33; 8.544539833; 0.1176844108; 
20.01083915; 533.6105377; 0; 53.33215001; 53.33215001; 74048.29098; -54.02003434; 224.0701621; 2.713640303; 103.6694061; 0.1567223499; 0; 0; 0.4; 0; 1.269; 82.33; 8.545966798; 0.1177296976; 
20.19785634; 543.6311741; 0; 53.83058132; 53.83058132; 74047.7834; -54.52761644; 223.8275181; 2.714093344; 104.638279; 0.1581870447; 0; 0; 0.4; 0; 1.269; 82.33; 8.54739308; 0.1177749601; 
20.38487353; 553.7450257; 0; 54.32901262; 54.32901262; 74047.27573; -55.03528324; 223.5848591; 2.714546203; 105.607152; 0.1596517396; 0; 0; 0.4; 0; 1.269; 82.33; 8.548818905; 0.1178202056; 
20.57189072; 563.9520924; 0; 54.82744393; 54.82744393; 74046.76798; -55.5430347; 223.3421807; 2.714998879; 106.5760249; 0.1611164345; 0; 0; 0.4; 0; 1.269; 82.33; 8.550244037; 0.1178654264; 
20.75890791; 574.2523745; 0; 55.32587524; 55.32587524; 74046.26015; -56.05087078; 223.0994849; 2.715451353; 107.5448979; 0.1625811293; 0; 0; 0.4; 0; 1.269; 82.33; 8.551668585; 0.1179106262; 
20.94592509; 584.6458717; 0; 55.82430655; 55.82430655; 74045.75222; -56.55879144; 222.856774; 2.715903659; 108.5137708; 0.1640458242; 0; 0; 0.4; 0; 1.269; 82.33; 8.553092658; 0.1179558085; 
21.13294228; 595.1325842; 0; 56.32273786; 56.32273786; 74045.24422; -57.06679666; 222.6140434; 2.716355776; 109.4826438; 0.165510519; 0; 0; 0.4; 0; 1.269; 82.33; 8.554516022; 0.1180009654; 
21.31995947; 605.7125119; 0; 56.82116917; 56.82116917; 74044.73613; -57.5748864; 222.3712975; 2.716807704; 110.4515167; 0.1669752139; 0; 0; 0.4; 0; 1.269; 82.33; 8.555938901; 0.1180461046; 
21.50697666; 616.3856548; 0; 57.31960047; 57.31960047; 74044.22796; -58.08306062; 222.128534; 2.717259459; 111.4203897; 0.1684399088; 0; 0; 0.4; 0; 1.269; 82.33; 8.557361173; 0.1180912219; 
21.69399385; 627.1520129; 0; 57.81803178; 57.81803178; 74043.7197; -58.5913193; 221.8857527; 2.717711021; 112.3892626; 0.1699046036; 0; 0; 0.4; 0; 1.269; 82.33; 8.558782835; 0.1181363172; 
21.88101104; 638.0115862; 0; 58.31646309; 58.31646309; 74043.21135; -59.09966239; 221.6429536; 2.718162387; 113.3581356; 0.1713692985; 0; 0; 0.4; 0; 1.269; 82.33; 8.56020388; 0.1181813902; 
22.06802822; 648.9643748; 0; 58.8148944; 58.8148944; 74042.70293; -59.60808985; 221.4001366; 2.718613557; 114.3270086; 0.1728339933; 0; 0; 0.4; 0; 1.269; 82.33; 8.561624302; 0.1182264408; 
22.25504541; 660.0103786; 0; 59.31332571; 59.31332571; 74042.19441; -60.11660165; 221.1573017; 2.719064528; 115.2958815; 0.1742986882; 0; 0; 0.4; 0; 1.269; 82.33; 8.563044096; 0.1182714688; 
22.4420626; 671.1495976; 0; 59.81175702; 59.81175702; 74041.68582; -60.62519776; 220.914451; 2.719515317; 116.2647545; 0.1757633831; 0; 0; 0.4; 0; 1.269; 82.33; 8.564463373; 0.1183164779; 
